sentence A = There is no clown singing and people are not dancing.
sentence B = A clown is singing and people are dancing.
entailm AB = A_contradicts_B.
entailm BA = B_contradicts_A.

CONCEPTS A: ?,Entity+,?,Human+,MakingVocalMusic=,?,GroupOfPeople=,Entity+,not=,Dancing+,?
CONCEPTS B: ?,Human+,Entity+,MakingVocalMusic=,?,GroupOfPeople=,Entity+,Dancing+,?

CONLL A:

1	There	there	PRON	EX	fPOS=PRON++EX	2	expl	_	?|?
2	is	be	VERB	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=VERB++VBZ	0	ROOT	_	02604760-v|Entity+
3	no	no	DET	DT	fPOS=DET++DT	5	neg	_	?|?
4	clown	clown	ADJ	JJ	Degree=Pos|fPOS=ADJ++JJ	5	amod	_	09930876-n|Human+
5	singing	sing	NOUN	NN	Number=Sing|fPOS=NOUN++NN	2	nsubj	_	01731031-v|MakingVocalMusic=
6	and	and	CONJ	CC	fPOS=CONJ++CC	2	cc	_	?|?
7	people	people	NOUN	NNS	Number=Plur|fPOS=NOUN++NNS	10	nsubj	_	07942152-n|GroupOfPeople=
8	are	be	AUX	VBP	Mood=Ind|Tense=Pres|VerbForm=Fin|fPOS=AUX++VBP	10	aux	_	02604760-v|Entity+
9	not	not	PART	RB	fPOS=PART++RB	10	neg	_	00024073-r|not=
10	dancing	dance	VERB	VBG	Tense=Pres|VerbForm=Part|fPOS=VERB++VBG	2	conj	_	01708676-v|Dancing+
11	.	.	PUNCT	.	fPOS=PUNCT++.	2	punct	_	?|?
CONLL B:

1	A	a	DET	DT	Definite=Ind|PronType=Art|fPOS=DET++DT	2	det	_	?|?
2	clown	clown	NOUN	NN	Number=Sing|fPOS=NOUN++NN	4	nsubj	_	09930876-n|Human+
3	is	be	AUX	VBZ	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|fPOS=AUX++VBZ	4	aux	_	02604760-v|Entity+
4	singing	sing	VERB	VBG	Tense=Pres|VerbForm=Part|fPOS=VERB++VBG	0	ROOT	_	01731031-v|MakingVocalMusic=
5	and	and	CONJ	CC	fPOS=CONJ++CC	4	cc	_	?|?
6	people	people	NOUN	NNS	Number=Plur|fPOS=NOUN++NNS	8	nsubj	_	07942152-n|GroupOfPeople=
7	are	be	AUX	VBP	Mood=Ind|Tense=Pres|VerbForm=Fin|fPOS=AUX++VBP	8	aux	_	02604760-v|Entity+
8	dancing	dance	VERB	VBG	Tense=Pres|VerbForm=Part|fPOS=VERB++VBG	4	conj	_	01708676-v|Dancing+
9	.	.	PUNCT	.	fPOS=PUNCT++.	4	punct	_	?|?
